key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,Incorrect,,,,,,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.39912,,,,,0,48,48,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.7892,,,,,0,49,49,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.34941,,,,,0,50,50,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.621415,,,,,0,51,51,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.222225,,,,,0,52,52,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,0,53,53,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.020635,,,,,0,54,54,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.253925,,,,,0,55,55,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.26824,,,,,0,56,56,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t4.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.908935,,,,,0,57,57,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.33824,,,,,0,58,58,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.4372,,,,,0,59,59,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.21511,,,,,0,60,60,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t1.png,t2.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.07005,,,,,0,61,61,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.916895,,,,,0,62,62,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.730905,,,,,0,63,63,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t1.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,0,64,64,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t4.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.627505,,,,,0,65,65,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.77304,,,,,0,66,66,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t4.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.191085,,,,,0,67,67,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.090265,,,,,0,68,68,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t1.png,t1.png,0,0.978,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.14917,,,,,0,69,69,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t2.png,0,0.981,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.150425,,,,,0,70,70,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.672395,,,,,0,71,71,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.02343,,,,,0,72,72,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.92522,,,,,0,73,73,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.307115,,,,,0,74,74,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.37387,,,,,0,75,75,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.25213,,,,,0,76,76,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.601805,,,,,0,77,77,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.25891,,,,,0,78,78,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.416705,,,,,0,79,79,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.998025,,,,,0,80,80,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t5.png,t4.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.63387,,,,,0,81,81,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.152285,,,,,0,82,82,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.89109,,,,,0,83,83,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.32755,,,,,0,84,84,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t3.png,t4.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.730945,,,,,0,85,85,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.10295,,,,,0,86,86,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.554765,,,,,0,87,87,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.943155,,,,,0,88,88,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.86797,,,,,0,89,89,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t2.png,2,0.0591,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.88722,,,,,0,90,90,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.17612,,,,,0,91,91,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.15521,,,,,0,92,92,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.903075,,,,,0,93,93,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t3.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.407865,,,,,0,94,94,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.00471,,,,,0,95,95,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t1.png,t2.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.58221,,,,,0,96,96,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.76678,,,,,0,97,97,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t1.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.930785,,,,,0,98,98,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.32293,,,,,0,99,99,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t4.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.94886,,,,,0,100,100,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.101015,,,,,0,101,101,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.79111,,,,,0,102,102,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.03139,,,,,0,103,103,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.74015,,,,,0,104,104,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t4.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.86011,,,,,0,105,105,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.191795,,,,,0,106,106,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.987375,,,,,0,107,107,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.944145,,,,,0,108,108,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t3.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.404065,,,,,0,109,109,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t1.png,0,0.978,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.619195,,,,,0,110,110,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.43068,,,,,0,111,111,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.01795,,,,,0,112,112,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.913775,,,,,0,113,113,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.798185,,,,,0,114,114,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,0,115,115,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.554785,,,,,0,116,116,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.45757,,,,,0,117,117,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t2.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.639375,,,,,0,118,118,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t1.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.846675,,,,,0,119,119,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.6667,space,185.22217,,,,,,,,space,52.69928,space,3.299695,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.44453,,,,,,,,,,,,,,0,1,1,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t3.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.963745,,,,,,,,,,,,,,0,2,2,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.956435,,,,,,,,,,,,,,0,3,3,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.146745,,,,,,,,,,,,,,0,4,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.33513,,,,,,,,,,,,,,0,5,5,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t4.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.96984,,,,,,,,,,,,,,0,6,6,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t2.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.13642,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.975575,,,,,,,,,,,,,,0,8,8,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t1.png,t1.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.892025,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.05005,,,,,,,,,,,,,,0,10,10,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.489935,,,,,,,,,,,,,,0,11,11,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t4.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.913285,,,,,,,,,,,,,,0,12,12,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.482935,,,,,,,,,,,,,,0,13,13,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.547265,,,,,,,,,,,,,,0,14,14,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t3.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.58581,,,,,,,,,,,,,,0,15,15,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.81062,,,,,,,,,,,,,,0,16,16,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t2.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.59229,,,,,,,,,,,,,,0,17,17,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.67107,,,,,,,,,,,,,,0,18,18,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.657655,,,,,,,,,,,,,,0,19,19,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t1.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.706295,,,,,,,,,,,,,,0,20,20,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t4.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.72782,,,,,,,,,,,,,,0,21,21,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t5.png,0,0.978,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.796355,,,,,,,,,,,,,,0,22,22,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.495265,,,,,,,,,,,,,,0,23,23,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t4.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.6123,,,,,,,,,,,,,,0,24,24,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.943905,,,,,,,,,,,,,,0,25,25,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,
