key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,l,2.2498,Correct!,0,94,94,52,1,t2.png,t4.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.230155,Correct!,0,95,95,115,1,t2.png,t4.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.313435,Correct!,0,96,96,92,1,t2.png,t3.png,1,0.909,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.28058,Incorrect,0,97,97,66,1,t4.png,t5.png,1,0.9,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.69701,Correct!,0,98,98,33,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.647045,Incorrect,0,99,99,36,1,t3.png,t1.png,2,0.0565,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.87354,Correct!,0,100,100,114,1,t2.png,t3.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.262145,Correct!,0,101,101,119,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.051615,Incorrect,0,102,102,61,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.30208,Correct!,0,103,103,27,1,t3.png,t1.png,2,0.0565,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.16622,Incorrect,0,104,104,64,1,t1.png,t1.png,0,0.978,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.98462,Incorrect,0,105,105,96,1,t1.png,t1.png,0,0.97829,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,106,106,72,1,t4.png,t2.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91401,Correct!,0,107,107,105,1,t3.png,t2.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.964775,Correct!,0,108,108,12,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.21955,Correct!,0,109,109,81,1,t1.png,t1.png,0,0.97829,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.070975,Correct!,0,110,110,100,1,t4.png,t5.png,1,0.90025,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.82403,Correct!,0,111,111,11,1,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.16422,Incorrect,0,112,112,51,1,t3.png,t1.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.098995,Correct!,0,113,113,39,1,t3.png,t2.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.91383,Correct!,0,114,114,98,1,t2.png,t4.png,2,0.0591,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.80625,Correct!,0,115,115,95,1,t1.png,t1.png,0,0.978,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.88132,Correct!,0,116,116,75,1,t1.png,t1.png,0,0.97829,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.612765,Correct!,0,117,117,56,1,t5.png,t1.png,4,9.55E-11,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.33631,Correct!,0,118,118,54,1,t1.png,t5.png,4,9.55E-11,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.42342,Correct!,0,119,119,83,1,t3.png,t1.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.781445,Correct!,,,,,,t2.png,t4.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,space,2.668005,space,8.7745,0,0,0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.813675,Correct!,,,,,,t5.png,t1.png,4,9.55E-11,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,1,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.731225,Correct!,,,,,,t5.png,t5.png,0,0.97829,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,2,2,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.73044,Correct!,,,,,,t4.png,t1.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,3,3,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.866835,Correct!,,,,,,t5.png,t3.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,4,4,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.781365,Correct!,,,,,,t3.png,t2.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,5,5,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.831705,Correct!,,,,,,t4.png,t1.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,6,6,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.98076,Correct!,,,,,,t4.png,t5.png,1,0.90025,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,7,7,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.847425,Correct!,,,,,,t5.png,t5.png,0,0.97829,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,8,8,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.68448,Correct!,,,,,,t2.png,t5.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,9,9,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.99146,Correct!,,,,,,t5.png,t3.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,10,10,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.797825,Correct!,,,,,,t3.png,t5.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,11,11,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.884525,Correct!,,,,,,t2.png,t4.png,2,0.0591,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,12,12,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.9006,Correct!,,,,,,t4.png,t4.png,0,0.98115,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,13,13,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.04647,Correct!,,,,,,t2.png,t5.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,14,14,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.78292,Correct!,,,,,,t2.png,t1.png,1,0.9,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,15,15,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.68557,Correct!,,,,,,t1.png,t1.png,0,0.978,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,16,16,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.71416,Correct!,,,,,,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,17,17,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.989815,Correct!,,,,,,t1.png,t3.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,18,18,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.95359,Incorrect,,,,,,t3.png,t1.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,19,19,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.253565,Correct!,,,,,,t5.png,t3.png,2,0.0565,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,20,20,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.987,Correct!,,,,,,t5.png,t2.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,21,21,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.030165,Correct!,,,,,,t3.png,t4.png,1,0.909,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,22,22,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.049065,Correct!,,,,,,t5.png,t4.png,1,0.9,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,23,23,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.0535,Correct!,,,,,,t5.png,t5.png,0,0.97829,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,24,24,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.85189,Correct!,,,,,,t4.png,t1.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,25,25,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.88,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,26,26,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.098475,Incorrect,,,,,,t1.png,t2.png,1,0.9,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,27,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.21534,Correct!,,,,,,t5.png,t3.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,28,28,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.096855,Correct!,,,,,,t2.png,t4.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,29,29,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.913495,Correct!,,,,,,t3.png,t4.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,30,30,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.030735,Correct!,,,,,,t1.png,t1.png,0,0.97829,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,31,31,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.87351,Correct!,,,,,,t3.png,t1.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,32,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.047205,Correct!,,,,,,t2.png,t5.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,33,33,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.090065,Correct!,,,,,,t2.png,t3.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,34,34,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.90221,Correct!,,,,,,t2.png,t3.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,35,35,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.463285,Correct!,,,,,,t1.png,t3.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,36,36,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.38451,Correct!,,,,,,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,37,37,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.889565,Correct!,,,,,,t4.png,t4.png,0,0.98115,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,38,38,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.947175,Correct!,,,,,,t4.png,t3.png,1,0.909,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,39,39,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.012975,Incorrect,,,,,,t1.png,t2.png,1,0.90025,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,40,40,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.847225,Correct!,,,,,,t5.png,t3.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,41,41,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.17288,Incorrect,,,,,,t4.png,t5.png,1,0.90025,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,42,42,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.063565,Correct!,,,,,,t2.png,t2.png,0,0.98115,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,43,43,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.980985,Correct!,,,,,,t3.png,t5.png,2,0.0565,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,44,44,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.89877,Correct!,,,,,,t2.png,t5.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,45,45,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.896895,Correct!,,,,,,t4.png,t3.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,46,46,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.747265,Correct!,,,,,,t5.png,t5.png,0,0.978,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,47,47,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.5128,Correct!,,,,,,t2.png,t1.png,1,0.90025,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,48,48,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.9656,Correct!,,,,,,t3.png,t4.png,1,0.909,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,49,49,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.096625,Correct!,,,,,,t4.png,t2.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,50,50,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.031365,Correct!,,,,,,t2.png,t2.png,0,0.98115,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,51,51,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.456635,Correct!,,,,,,t3.png,t2.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,52,52,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.362645,Correct!,,,,,,t4.png,t2.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,53,53,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.02992,Correct!,,,,,,t3.png,t1.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,54,54,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.756755,Correct!,,,,,,t4.png,t3.png,1,0.909,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,55,55,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.732895,Correct!,,,,,,t5.png,t2.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,56,56,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.67011,Correct!,,,,,,t3.png,t2.png,1,0.909,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,57,57,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.10347,Correct!,,,,,,t1.png,t4.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,58,58,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91444,Correct!,,,,,,t5.png,t4.png,1,0.90025,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,59,59,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.880965,Correct!,,,,,,t4.png,t2.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,60,60,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.152885,Incorrect,,,,,,t4.png,t5.png,1,0.90025,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,61,61,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.74713,Correct!,,,,,,t3.png,t1.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,62,62,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.931025,Correct!,,,,,,t2.png,t3.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,63,63,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.02747,Correct!,,,,,,t4.png,t1.png,3,0.0000131,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,64,64,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.00963,Incorrect,,,,,,t2.png,t4.png,2,0.059078,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,65,65,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.12581,Correct!,,,,,,t5.png,t1.png,4,9.55E-11,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,66,66,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.733,Correct!,,,,,,t2.png,t3.png,1,0.90855,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,67,67,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.8401,Correct!,,,,,,t3.png,t1.png,2,0.0565,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,68,68,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.201245,Correct!,,,,,,t1.png,t3.png,2,0.056466,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,69,69,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.95655,Correct!,,,,,,t4.png,t4.png,0,0.98115,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,70,70,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.984615,Correct!,,,,,,t1.png,t2.png,1,0.90025,19,female,2020-11-09_11h49.33.998,torte-q,2020.1.3,Win32,60,13983,,,,,0,71,71,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
