key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,l,0.71554,Incorrect,0,49,49,110,1,t4.png,t5.png,1,0.90025,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.065765,Incorrect,0,50,50,116,1,t5.png,t4.png,1,0.90025,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.08726,Correct!,0,51,51,95,1,t1.png,t1.png,0,0.978,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.87046,Incorrect,0,52,52,72,1,t4.png,t2.png,2,0.059078,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.490575,Incorrect,0,53,53,63,1,t2.png,t3.png,1,0.909,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.281395,Incorrect,0,54,54,118,1,t5.png,t5.png,0,0.978,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.726165,Correct!,0,55,55,100,1,t4.png,t5.png,1,0.90025,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.84273,Correct!,0,56,56,36,1,t3.png,t1.png,2,0.0565,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.350295,Correct!,0,57,57,113,1,t5.png,t4.png,1,0.9,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.375685,Correct!,0,58,58,42,1,t5.png,t4.png,1,0.90025,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.73813,Incorrect,0,59,59,53,1,t3.png,t1.png,2,0.056466,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.26742,Incorrect,0,60,60,58,1,t5.png,t4.png,1,0.90025,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.34418,Correct!,0,61,61,21,1,t5.png,t4.png,1,0.90025,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.4758,Incorrect,0,62,62,91,1,t1.png,t4.png,3,0.0000131,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.3711,Incorrect,0,63,63,105,1,t3.png,t2.png,1,0.90855,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.540345,Incorrect,0,64,64,25,1,t5.png,t5.png,0,0.97829,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.31005,Incorrect,0,65,65,26,1,t4.png,t2.png,2,0.0591,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.265585,Correct!,0,66,66,75,1,t1.png,t1.png,0,0.97829,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.99965,Correct!,0,67,67,98,1,t2.png,t4.png,2,0.0591,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.69743,Correct!,0,68,68,39,1,t3.png,t2.png,1,0.90855,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.99342,Incorrect,0,69,69,38,1,t3.png,t1.png,2,0.056466,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.53597,Incorrect,0,70,70,66,1,t4.png,t5.png,1,0.9,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.51659,Incorrect,0,71,71,4,1,t1.png,t5.png,4,9.55E-11,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.55585,Incorrect,0,72,72,108,1,t5.png,t1.png,4,9.55E-11,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.020555,Incorrect,0,73,73,111,1,t5.png,t1.png,4,9.55E-11,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.974855,Incorrect,0,74,74,47,1,t4.png,t2.png,2,0.059078,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.51711,Incorrect,0,75,75,22,1,t2.png,t3.png,1,0.90855,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.59767,Incorrect,0,76,76,37,1,t1.png,t4.png,3,0.0000131,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.28192,Correct!,0,77,77,62,1,t5.png,t5.png,0,0.978,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.34085,Correct!,0,78,78,94,1,t5.png,t1.png,4,9.55E-11,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
