key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,0.6761,Incorrect,0,68,68,46,1,t4.png,t2.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.59178,Correct!,0,69,69,115,1,t2.png,t4.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.807695,Correct!,0,70,70,30,1,t3.png,t1.png,2,0.056466,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.60748,Correct!,0,71,71,37,1,t1.png,t4.png,3,0.0000131,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.96965,Correct!,0,72,72,72,1,t4.png,t2.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.390705,Correct!,0,73,73,64,1,t1.png,t1.png,0,0.978,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.26714,Incorrect,0,74,74,100,1,t4.png,t5.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.166135,Correct!,0,75,75,69,1,t4.png,t2.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.917455,Correct!,0,76,76,81,1,t1.png,t1.png,0,0.97829,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.04795,Correct!,0,77,77,18,1,t4.png,t5.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.067124999,Incorrect,0,78,78,117,1,t1.png,t5.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.620445,Incorrect,0,79,79,50,1,t5.png,t1.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.739255001,Correct!,0,80,80,104,1,t2.png,t3.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.332125,Incorrect,0,81,81,97,1,t5.png,t5.png,0,0.97829,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.365035,Correct!,0,82,82,14,1,t2.png,t4.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.256715,Incorrect,0,83,83,116,1,t5.png,t4.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.01469,Correct!,0,84,84,38,1,t3.png,t1.png,2,0.056466,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.903515,Correct!,0,85,85,42,1,t5.png,t4.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.06642,Correct!,0,86,86,88,1,t3.png,t1.png,2,0.056466,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.56207,Incorrect,0,87,87,55,1,t2.png,t4.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.789635,Correct!,0,88,88,82,1,t5.png,t1.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.036675,Incorrect,0,89,89,74,1,t5.png,t4.png,1,0.9,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.956955,Incorrect,0,90,90,2,1,t3.png,t2.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.717095001,Incorrect,0,91,91,24,1,t4.png,t2.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.555079999,Correct!,0,92,92,19,1,t4.png,t2.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.625655,Incorrect,0,93,93,39,1,t3.png,t2.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.30011,Correct!,0,94,94,0,1,t5.png,t1.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.815365,Correct!,0,95,95,28,1,t2.png,t3.png,1,0.909,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.03459,Correct!,0,96,96,84,1,t1.png,t1.png,0,0.97829,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.957289999,Correct!,0,97,97,33,1,t5.png,t1.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.981575,Correct!,0,98,98,78,1,t1.png,t1.png,0,0.978,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.80633,Incorrect,0,99,99,8,1,t3.png,t2.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.68289,Incorrect,0,100,100,114,1,t2.png,t3.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.365,Incorrect,0,101,101,35,1,t1.png,t4.png,3,0.0000131,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.58359,Incorrect,0,102,102,52,1,t2.png,t4.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.80048,Incorrect,0,103,103,77,1,t1.png,t1.png,0,0.97829,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.552365,Incorrect,0,104,104,45,1,t3.png,t2.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.569375,Incorrect,0,105,105,91,1,t1.png,t4.png,3,0.0000131,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.566339999,Incorrect,0,106,106,22,1,t2.png,t3.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.675070001,Correct!,0,107,107,111,1,t5.png,t1.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.04795,Incorrect,0,108,108,76,1,t3.png,t2.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.39798,Correct!,0,109,109,9,1,t4.png,t5.png,1,0.9,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.955955001,Incorrect,0,110,110,59,1,t5.png,t4.png,1,0.9,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.350815,Incorrect,0,111,111,83,1,t3.png,t1.png,2,0.056466,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.589740001,Correct!,0,112,112,57,1,t2.png,t4.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.522875,Incorrect,0,113,113,107,1,t1.png,t1.png,0,0.978,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.564975,Incorrect,0,114,114,73,1,t4.png,t2.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.368225,Correct!,0,115,115,95,1,t1.png,t1.png,0,0.978,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.672885001,Correct!,0,116,116,31,1,t1.png,t5.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.767135,Correct!,0,117,117,62,1,t5.png,t5.png,0,0.978,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.88163,Incorrect,0,118,118,49,1,t4.png,t5.png,1,0.9,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.650905,Correct!,0,119,119,109,1,t5.png,t5.png,0,0.97829,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.860684999,Correct!,,,,,,t5.png,t5.png,0,0.97829,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,space,1.615925,space,26.98433,0,0,0,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.507999999,Incorrect,,,,,,t2.png,t3.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,1,1,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.115985001,Correct!,,,,,,t5.png,t5.png,0,0.97829,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,2,2,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.831964999,Correct!,,,,,,t3.png,t5.png,2,0.0565,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,3,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.36822,Incorrect,,,,,,t2.png,t1.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,4,4,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.87482,Incorrect,,,,,,t4.png,t2.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,5,5,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.46517,Correct!,,,,,,t2.png,t3.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,6,6,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.29025,Correct!,,,,,,t3.png,t1.png,2,0.056466,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,7,7,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.031475,Incorrect,,,,,,t3.png,t2.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,8,8,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.484005,Incorrect,,,,,,t4.png,t5.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,9,9,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.99038,Correct!,,,,,,t1.png,t1.png,0,0.978,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,10,10,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.066655,Correct!,,,,,,t5.png,t4.png,1,0.9,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,11,11,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.164834999,Correct!,,,,,,t2.png,t1.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,12,12,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.568785001,Incorrect,,,,,,t1.png,t4.png,3,0.0000131,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,13,13,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.999195,Correct!,,,,,,t2.png,t4.png,2,0.059078,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,14,14,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.548655001,Correct!,,,,,,t4.png,t5.png,1,0.9,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,15,15,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.252735,Correct!,,,,,,t2.png,t3.png,1,0.909,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,16,16,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.515505,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,17,17,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.519154999,Incorrect,,,,,,t2.png,t3.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,18,18,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.72046,Correct!,,,,,,t4.png,t3.png,1,0.909,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,19,19,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.534715,Correct!,,,,,,t4.png,t3.png,1,0.90855,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,20,20,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.7357,Correct!,,,,,,t3.png,t2.png,1,0.909,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,21,21,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.66524,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,22,22,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.1367,Incorrect,,,,,,t2.png,t2.png,0,0.98115,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,23,23,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.75172,Correct!,,,,,,t5.png,t4.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,24,24,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.317455,Incorrect,,,,,,t4.png,t5.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,25,25,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.831739999,Incorrect,,,,,,t1.png,t3.png,2,0.056466,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,26,26,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.731345,Correct!,,,,,,t2.png,t1.png,1,0.90025,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,27,27,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.715155,Incorrect,,,,,,t1.png,t3.png,2,0.056466,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,28,28,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.506089999,Incorrect,,,,,,t1.png,t4.png,3,0.0000131,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,29,29,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.20271,Incorrect,,,,,,t2.png,t2.png,0,0.98115,19,female,2020-09-28_10h39.02.218,torte-2b,2020.1.3,Win32,60,13324,,,,,0,30,30,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
