key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,1.23611,Incorrect,0,30,30,51,1,t3.png,t1.png,2,0.056466,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.46897,Incorrect,0,31,31,66,1,t4.png,t5.png,1,0.9,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.634645,Correct!,0,32,32,6,1,t1.png,t4.png,3,0.0000131,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.735245,Correct!,0,33,33,110,1,t4.png,t5.png,1,0.90025,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.50109,Correct!,0,34,34,57,1,t2.png,t4.png,2,0.059078,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.71775,Correct!,0,35,35,90,1,t1.png,t5.png,4,9.55E-11,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.56804,Correct!,0,36,36,119,1,t1.png,t5.png,4,9.55E-11,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.4515,Incorrect,0,37,37,20,1,t2.png,t3.png,1,0.90855,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.60132,Correct!,0,38,38,21,1,t5.png,t4.png,1,0.90025,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.601285,Correct!,0,39,39,43,1,t4.png,t2.png,2,0.059078,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.934875,Incorrect,0,40,40,82,1,t5.png,t1.png,4,9.55E-11,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.60126,Correct!,0,41,41,83,1,t3.png,t1.png,2,0.056466,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.534575,Incorrect,0,42,42,94,1,t5.png,t1.png,4,9.55E-11,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.304435,Incorrect,0,43,43,101,1,t4.png,t5.png,1,0.90025,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.41787,Correct!,0,44,44,91,1,t1.png,t4.png,3,0.0000131,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.484995,Correct!,0,45,45,80,1,t1.png,t4.png,3,0.0000131,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.734775,Correct!,0,46,46,11,1,t1.png,t4.png,3,0.0000131,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.868625,Correct!,0,47,47,97,1,t5.png,t5.png,0,0.97829,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,48,48,96,1,t1.png,t1.png,0,0.97829,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.601415,Incorrect,0,49,49,19,1,t4.png,t2.png,2,0.059078,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.618135,Correct!,0,50,50,46,1,t4.png,t2.png,2,0.059078,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.651655,Correct!,0,51,51,98,1,t2.png,t4.png,2,0.0591,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.705325,Correct!,0,52,52,113,1,t5.png,t4.png,1,0.9,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.751655,Incorrect,0,53,53,106,1,t2.png,t3.png,1,0.90855,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.550635,Incorrect,0,54,54,50,1,t5.png,t1.png,4,9.55E-11,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.52149,Correct!,0,55,55,9,1,t4.png,t5.png,1,0.9,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.7345,Correct!,0,56,56,68,1,t1.png,t4.png,3,0.0000131,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91663,Incorrect,0,57,57,38,1,t3.png,t1.png,2,0.056466,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.851585,Incorrect,0,58,58,95,1,t1.png,t1.png,0,0.978,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.73453,Incorrect,0,59,59,73,1,t4.png,t2.png,2,0.059078,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.01917,Incorrect,0,60,60,71,1,t5.png,t5.png,0,0.97829,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.687625,Incorrect,0,61,61,78,1,t1.png,t1.png,0,0.978,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.600825,Incorrect,0,62,62,34,1,t5.png,t4.png,1,0.9,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.77085,Incorrect,0,63,63,23,1,t5.png,t4.png,1,0.90025,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.900895,Incorrect,0,64,64,72,1,t4.png,t2.png,2,0.059078,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.620065,Incorrect,0,65,65,7,1,t4.png,t5.png,1,0.90025,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.857525,Incorrect,0,66,66,8,1,t3.png,t2.png,1,0.90855,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.67775,Incorrect,0,67,67,45,1,t3.png,t2.png,1,0.90855,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.4903,Correct!,0,68,68,116,1,t5.png,t4.png,1,0.90025,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.66717,Correct!,0,69,69,54,1,t1.png,t5.png,4,9.55E-11,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.745525,Correct!,0,70,70,62,1,t5.png,t5.png,0,0.978,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.53398,Incorrect,0,71,71,75,1,t1.png,t1.png,0,0.97829,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.1022,Incorrect,0,72,72,63,1,t2.png,t3.png,1,0.909,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.76698,Correct!,0,73,73,118,1,t5.png,t5.png,0,0.978,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.750425,Incorrect,0,74,74,64,1,t1.png,t1.png,0,0.978,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.0576,Correct!,0,75,75,104,1,t2.png,t3.png,1,0.90855,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.50664,Incorrect,0,76,76,29,1,t5.png,t5.png,0,0.97829,24,female,2020-08-26_11h10.47.139,torte-2b,2020.1.3,MacIntel,60,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
