key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,1.752315,Incorrect,,,,,,t3.png,t2.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,41,41,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,42,42,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.06737,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,43,43,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.05485,Correct!,,,,,,t4.png,t3.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,44,44,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,45,45,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,46,46,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.801065,Correct!,,,,,,t5.png,t5.png,0,0.978,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,47,47,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.610285,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,48,48,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.948405,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,49,49,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.517845,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,50,50,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.213955,Correct!,,,,,,t5.png,t4.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,51,51,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.954305,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,52,52,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,53,53,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.09948,Correct!,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,54,54,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t4.png,t2.png,2,0.0591,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,55,55,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.47642,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,56,56,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.11702,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,57,57,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.183235,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,58,58,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.28226,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,59,59,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.113065,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,60,60,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.28282,Incorrect,,,,,,t1.png,t2.png,1,0.9,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,61,61,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.234,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,62,62,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.445815,Incorrect,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,63,63,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.61885,Correct!,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,64,64,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.25632,Incorrect,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,65,65,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.500575,Incorrect,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,66,66,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.828785,Correct!,,,,,,t3.png,t5.png,2,0.0565,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,67,67,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.178185,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,68,68,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.81852,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,69,69,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.21929,Incorrect,,,,,,t4.png,t5.png,1,0.9,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,70,70,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.11732,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,71,71,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.345975,Incorrect,,,,,,t4.png,t3.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,72,72,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.123455,Correct!,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,73,73,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.222445,Correct!,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,74,74,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.47975,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,75,75,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.667035,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,76,76,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.81425,Correct!,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,77,77,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.28667,Correct!,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,78,78,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.088275,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,79,79,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.9058,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,80,80,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.383465,Correct!,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,81,81,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.58442,Incorrect,,,,,,t3.png,t4.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,82,82,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.567975,Incorrect,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,83,83,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.56481,Correct!,,,,,,t5.png,t4.png,1,0.9,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,84,84,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.36636,Incorrect,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,85,85,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.00101,Incorrect,,,,,,t3.png,t4.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,86,86,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.854455,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,87,87,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.77291,Correct!,,,,,,t3.png,t2.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,88,88,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.09155,Correct!,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,89,89,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.901595,Incorrect,,,,,,t3.png,t2.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,90,90,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.73824,Incorrect,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,91,91,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.81845,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,92,92,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.74804,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,93,93,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.8172,Incorrect,,,,,,t3.png,t4.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,94,94,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.218935,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,95,95,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.99415,Correct!,,,,,,t3.png,t2.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,96,96,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.968385,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,97,97,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.184155,Correct!,,,,,,t2.png,t4.png,2,0.0591,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,98,98,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.86567,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,99,99,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.032755,Correct!,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,100,100,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.9012,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,101,101,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.56713,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,102,102,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.54964,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,103,103,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.4182,Correct!,,,,,,t5.png,t4.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,104,104,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,105,105,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.83316,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,106,106,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.74199,Incorrect,,,,,,t1.png,t1.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,107,107,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.602725,Correct!,,,,,,t3.png,t5.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,108,108,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.73184,Incorrect,,,,,,t2.png,t3.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,109,109,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.249665,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,110,110,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.84447,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,111,111,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.398615,Correct!,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,112,112,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.629465,Correct!,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,113,113,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.33712,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,114,114,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.228065,Incorrect,,,,,,t5.png,t4.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,115,115,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.62711,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,116,116,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.79527,Incorrect,,,,,,t1.png,t1.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,117,117,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.728845,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,118,118,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.986675,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,0,119,119,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,space,1.32952,,,,,,,,m,562.67655,,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,0,1,1,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,0,2,2,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,0,3,3,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
